Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Left Arm,Spreadsheet: Right Arm,Spreadsheet: Left SR,Spreadsheet: Right SR,Spreadsheet: Left Payoff,Spreadsheet: Right Payoff,Spreadsheet: Condition,Spreadsheet: randomise_trials,Spreadsheet: block_flag,Spreadsheet: Win,Spreadsheet: Left Payoff Text,Spreadsheet: Right Payoff Text,Spreadsheet: Win Text,Manipulation: Spreadsheet,Store: greenBox.png,Store: blueBox.png,Store: points
31,1720094829386,04/07/2024 12:07:09,1720098429386,1,04/07/2024 14:07:09,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,1,rR Winning,Screen 1,qjquks,1,continue,,2253,2236,2253,2253,2236,2253,1,2253,0,0,,Click To Continue,Continue Button,2,object-206,rR Winning,,,,,,,,,,,,,,,,,
32,1720094830337,04/07/2024 12:07:10,1720098430337,1,04/07/2024 14:07:10,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Fixation,gnptrq,1,continue,,967,967,967,967,967,967,1,967,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
33,1720094831190,04/07/2024 12:07:11,1720098431190,1,04/07/2024 14:07:11,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Bandits,91qg1k,2,response,greenBox.png,852,835,852,852,835,852,1,852,0,0,,Click Response,Left Arm,1,object-17,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
34,1720094835169,04/07/2024 12:07:15,1720098435169,1,04/07/2024 14:07:15,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Feedback Left,n9r2n7,3,timedOut,,4005,4004,4005,4005,4004,4005,1,4005,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
35,1720094836136,04/07/2024 12:07:16,1720098436136,1,04/07/2024 14:07:16,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Fixation,gnptrq,1,continue,,969,969,969,969,969,969,1,969,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
36,1720094836746,04/07/2024 12:07:16,1720098436746,1,04/07/2024 14:07:16,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Bandits,91qg1k,2,response,greenBox.png,601,584,601,601,584,601,1,601,0,0,,Click Response,Left Arm,1,object-17,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
37,1720094840726,04/07/2024 12:07:20,1720098440726,1,04/07/2024 14:07:20,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Feedback Left,n9r2n7,3,timedOut,,4005,4005,4005,4005,4005,4005,1,4005,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
38,1720094841695,04/07/2024 12:07:21,1720098441695,1,04/07/2024 14:07:21,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Fixation,gnptrq,1,continue,,968,968,968,968,968,968,1,968,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
39,1720094842104,04/07/2024 12:07:22,1720098442104,1,04/07/2024 14:07:22,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Bandits,91qg1k,2,response,greenBox.png,401,384,401,401,384,401,1,401,0,0,,Click Response,Left Arm,1,object-17,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
40,1720094846083,04/07/2024 12:07:26,1720098446083,1,04/07/2024 14:07:26,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Feedback Left,n9r2n7,3,timedOut,,4005.000000000029,4005,4005.000000000029,4005.000000000029,4005,4005.000000000029,1,4005.000000000029,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
41,1720094847051,04/07/2024 12:07:27,1720098447051,1,04/07/2024 14:07:27,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Fixation,gnptrq,1,continue,,968,968,968,968,968,968,1,968,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
42,1720094847477,04/07/2024 12:07:27,1720098447477,1,04/07/2024 14:07:27,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Bandits,91qg1k,2,response,greenBox.png,416,400,416,416,400,416,1,416,0,0,,Click Response,Left Arm,1,object-17,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
43,1720094851457,04/07/2024 12:07:31,1720098451457,1,04/07/2024 14:07:31,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Feedback Left,n9r2n7,3,timedOut,,4006,4006,4006,4006,4006,4006,1,4006,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
44,1720094854097,04/07/2024 12:07:34,1720098454097,1,04/07/2024 14:07:34,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,1,rR Losing,Screen 1,w7og9r,1,continue,,2636,2619,2636,2636,2619,2636,1,2636,0,0,,Click To Continue,Continue Button,2,object-202,rR Losing,,,,,,,,,,,,,,,,,
45,1720094855044,04/07/2024 12:07:35,1720098455044,1,04/07/2024 14:07:35,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Fixation,gnptrq,1,continue,,968,968,968,968,968,968,1,968,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-3,-5,Lose r = R,11,11,0,# You **lost 3** points,# You **lost 5** points,# Losing,,,,
46,1720094856138,04/07/2024 12:07:36,1720098456138,1,04/07/2024 14:07:36,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Bandits,91qg1k,2,response,greenBox.png,1084,1068,1084,1084,1068,1084,1,1084,0,0,,Click Response,Right Arm,2,object-18,Trial,blueBox.png,greenBox.png,**r**,**R**,-3,-5,Lose r = R,11,11,0,# You **lost 3** points,# You **lost 5** points,# Losing,,,,
47,1720094860116,04/07/2024 12:07:40,1720098460116,1,04/07/2024 14:07:40,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Feedback Right,g47dtj,3,timedOut,,4005,4005,4005,4005,4005,4005,1,4005,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-3,-5,Lose r = R,11,11,0,# You **lost 3** points,# You **lost 5** points,# Losing,,,,
48,1720094861085,04/07/2024 12:07:41,1720098461085,1,04/07/2024 14:07:41,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Fixation,gnptrq,1,continue,,968,968,968,968,968,968,1,968,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
49,1720094861610,04/07/2024 12:07:41,1720098461610,1,04/07/2024 14:07:41,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Bandits,91qg1k,2,response,blueBox.png,516,500,516,516,500,516,1,516,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
50,1720094865590,04/07/2024 12:07:45,1720098465590,1,04/07/2024 14:07:45,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Feedback Left,n9r2n7,3,timedOut,,4005,4005,4005,4005,4005,4005,1,4005,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
51,1720094866557,04/07/2024 12:07:46,1720098466557,1,04/07/2024 14:07:46,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,15,Trial,Fixation,gnptrq,1,continue,,968,968,968,968,968,968,1,968,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-3,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
52,1720094867000,04/07/2024 12:07:47,1720098467000,1,04/07/2024 14:07:47,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,15,Trial,Bandits,91qg1k,2,response,blueBox.png,433,417,433,433,417,433,1,433,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-3,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
53,1720094870980,04/07/2024 12:07:50,1720098470980,1,04/07/2024 14:07:50,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,15,Trial,Feedback Left,n9r2n7,3,timedOut,,4005,4005,4005,4005,4005,4005,1,4005,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-3,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
54,1720094871947,04/07/2024 12:07:51,1720098471947,1,04/07/2024 14:07:51,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,16,Trial,Fixation,gnptrq,1,continue,,968,968,968,968,968,968,1,968,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-5,-1,Lose r = R,11,11,0,# You **lost 5** points,# You **lost 1** point,# Losing,,,,
55,1720094872422,04/07/2024 12:07:52,1720098472422,1,04/07/2024 14:07:52,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,16,Trial,Bandits,91qg1k,2,response,blueBox.png,468,451,468,468,451,468,1,468,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**r**,**R**,-5,-1,Lose r = R,11,11,0,# You **lost 5** points,# You **lost 1** point,# Losing,,,,
56,1720094876403,04/07/2024 12:07:56,1720098476403,1,04/07/2024 14:07:56,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,16,Trial,Feedback Left,n9r2n7,3,timedOut,,4005.000000000029,4005,4005.000000000029,4005.000000000029,4005,4005.000000000029,1,4005.000000000029,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-5,-1,Lose r = R,11,11,0,# You **lost 5** points,# You **lost 1** point,# Losing,,,,
57,1720094878176,04/07/2024 12:07:58,1720098478176,1,04/07/2024 14:07:58,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,1,End,End,ocbz4x,1,continue,,1768,1751,1768,1768,1751,1768,1,1768,0,0,,Click To Continue,Continue Button,2,object-64,End,,,,,,,,,,,,,,,,,
58,1720094878189,04/07/2024 12:07:58,1720098478189,1,04/07/2024 14:07:58,172913,29,task-c2ir,,38750634,BLIND,11371805,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,2-Armed Bandit (rehearsal),5,D,Consent,eligible,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1720094922685,04/07/2024 12:08:42,1720098522685,1,04/07/2024 14:08:42,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1720094936016,04/07/2024 12:08:56,1720098536016,1,04/07/2024 14:08:56,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions 1,so2kpt,1,continue,,13330,13313,13330,13330,13313,13330,1,13330,0,0,,Click To Continue,Continue Button,2,object-4,Instructions,,,,,,,,,,,,,,,,,
3,1720094952394,04/07/2024 12:09:12,1720098552394,1,04/07/2024 14:09:12,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions 2,em4532,2,continue,,16398,16382,16398,16398,16382,16398,1,16398,0,0,,Click To Continue,Continue Button,2,object-106,Instructions,,,,,,,,,,,,,,,,,
4,1720094955745,04/07/2024 12:09:15,1720098555745,1,04/07/2024 14:09:15,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions 3,ks39vb,3,continue,,3366,3350,3366,3366,3350,3366,1,3366,0,0,,Click To Continue,Continue Button,2,object-127,Instructions,,,,,,,,,,,,,,,,,
5,1720094963236,04/07/2024 12:09:23,1720098563236,1,04/07/2024 14:09:23,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,1,SR Winning,Screen 1,pxw3h7,1,continue,,7513,7500,7513,7513,7500,7513,1,7513,0,0,,Click To Continue,Continue Button,2,object-198,SR Winning,,,,,,,,,,,,,,,,,
6,1720094964191,04/07/2024 12:09:24,1720098564191,1,04/07/2024 14:09:24,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Trial,Fixation,gnptrq,1,continue,,967,967,967,967,967,967,1,967,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**S**,3,4,Win S = R,6,6,1,# You **won 3** points,# You **won 4** points,# Winning,,,,
7,1720094965575,04/07/2024 12:09:25,1720098565575,1,04/07/2024 14:09:25,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Trial,Bandits,91qg1k,2,response,blueBox.png,1378,1366,1378,1378,1366,1378,1,1378,0,0,,Click Response,Right Arm,2,object-18,Trial,greenBox.png,blueBox.png,**R**,**S**,3,4,Win S = R,6,6,1,# You **won 3** points,# You **won 4** points,# Winning,,,,
8,1720094969558,04/07/2024 12:09:29,1720098569558,1,04/07/2024 14:09:29,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Trial,Feedback Right,g47dtj,3,timedOut,,4001,4000,4001,4001,4000,4001,1,4001,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**S**,3,4,Win S = R,6,6,1,# You **won 3** points,# You **won 4** points,# Winning,,,,
9,1720094970524,04/07/2024 12:09:30,1720098570524,1,04/07/2024 14:09:30,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,2,Trial,Fixation,gnptrq,1,continue,,967,967,967,967,967,967,1,967,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**S**,7,4,Win S = R,6,6,1,# You **won 7** points,# You **won 4** points,# Winning,,,,
10,1720094972006,04/07/2024 12:09:32,1720098572006,1,04/07/2024 14:09:32,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,2,Trial,Bandits,91qg1k,2,response,blueBox.png,1479,1466,1479,1479,1466,1479,1,1479,0,0,,Click Response,Right Arm,2,object-18,Trial,greenBox.png,blueBox.png,**R**,**S**,7,4,Win S = R,6,6,1,# You **won 7** points,# You **won 4** points,# Winning,,,,
11,1720094975990,04/07/2024 12:09:35,1720098575990,1,04/07/2024 14:09:35,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,2,Trial,Feedback Right,g47dtj,3,timedOut,,4001,4000,4001,4001,4000,4001,1,4001,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**S**,7,4,Win S = R,6,6,1,# You **won 7** points,# You **won 4** points,# Winning,,,,
12,1720094976957,04/07/2024 12:09:36,1720098576957,1,04/07/2024 14:09:36,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,3,Trial,Fixation,gnptrq,1,continue,,967,967,967,967,967,967,1,967,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**S**,1,4,Win S = R,6,6,1,# You **won 1** point,# You **won 4** points,# Winning,,,,
13,1720094977472,04/07/2024 12:09:37,1720098577472,1,04/07/2024 14:09:37,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,3,Trial,Bandits,91qg1k,2,response,blueBox.png,513,500,513,513,500,513,1,513,0,0,,Click Response,Right SR,4,object-20,Trial,greenBox.png,blueBox.png,**R**,**S**,1,4,Win S = R,6,6,1,# You **won 1** point,# You **won 4** points,# Winning,,,,
14,1720094981457,04/07/2024 12:09:41,1720098581457,1,04/07/2024 14:09:41,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,3,Trial,Feedback Right,g47dtj,3,timedOut,,4000,3999,4000,4000,3999,4000,1,4000,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**S**,1,4,Win S = R,6,6,1,# You **won 1** point,# You **won 4** points,# Winning,,,,
15,1720094982423,04/07/2024 12:09:42,1720098582423,1,04/07/2024 14:09:42,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,4,Trial,Fixation,gnptrq,1,continue,,967,967,967,967,967,967,1,967,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**S**,5,4,Win S = R,6,6,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
16,1720094983005,04/07/2024 12:09:43,1720098583005,1,04/07/2024 14:09:43,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,4,Trial,Bandits,91qg1k,2,response,blueBox.png,579,567,579,579,567,579,1,579,0,0,,Click Response,Right SR,4,object-20,Trial,greenBox.png,blueBox.png,**R**,**S**,5,4,Win S = R,6,6,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
17,1720094986989,04/07/2024 12:09:46,1720098586989,1,04/07/2024 14:09:46,172913,29,task-c2ir,,38750746,BLIND,11371837,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,2-Armed Bandit (rehearsal),5,F,Consent,eligible,Spreadsheet1,Spreadsheet1,4,Trial,Feedback Right,g47dtj,3,timedOut,,4000,4000,4000,4000,4000,4000,1,4000,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**S**,5,4,Win S = R,6,6,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
